sub4	tbasej4	rp131140	rp115124b	rp125126	jlap1_125	jlap1_126	cur2_125	cur2_126
					1.23455	11.0247	-0.0524133	-0.0525055
					1.25419	11.0408	-0.0531992	-0.0493144
					1.24181	11.0566	-0.0521318	-0.0487196
					1.24286	11.0316	-0.0538985	-0.0505052
					1.24396	11.0423	-0.05296	-0.0484646
					1.24676	11.0345	-0.0518352	-0.0508022
					1.24212	11.0522	-0.0514141	-0.0490954
					1.2604	11.0703	-0.0521688	-0.0500642
					1.25021	11.0411	-0.0522189	-0.0503223
					1.24926	11.0638	-0.0532356	-0.0496502
					1.26428	11.0812	-0.0515058	-0.0485582
					1.26401	11.0704	-0.0523344	-0.0464491
					1.26344	11.0582	-0.0518584	-0.0516653
					1.26673	11.0825	-0.0547969	-0.0484893
					1.29083	11.0787	-0.0536489	-0.050083
					1.26568	11.0817	-0.0542264	-0.0501436
					1.2679	11.0951	-0.0520346	-0.0500878
					1.27683	11.0836	-0.0526649	-0.0512296
					1.2732	11.0963	-0.0548258	-0.0500278
					1.2791	11.0883	-0.054625	-0.0499704
					1.28023	11.0883	-0.0515428	-0.0494093
					1.28167	11.1053	-0.0539311	-0.0503334
					1.27567	11.1098	-0.0542513	-0.0502208
					1.30101	11.101	-0.0523589	-0.0494207
					1.28127	11.1207	-0.0513187	-0.0497455
					1.29338	11.1266	-0.0531943	-0.0502987
					1.3045	11.1343	-0.0523139	-0.0504105
					1.30021	11.1213	-0.0535934	-0.0480185
					1.30342	11.1128	-0.052901	-0.0511316
					1.28866	11.1145	-0.0515881	-0.0508903
					1.30826	11.1248	-0.0531857	-0.0496345
					1.31285	11.117	-0.0529417	-0.0509415
					1.31868	11.1431	-0.0554321	-0.0504184
					1.32062	11.15	-0.0510986	-0.0497757
					1.31145	11.1587	-0.0523187	-0.0502659
					1.32485	11.1558	-0.0518392	-0.0496533
					1.33583	11.1432	-0.0528961	-0.0513996
					1.33343	11.1716	-0.0538568	-0.050588
					1.33236	11.1421	-0.052814	-0.0500385
					1.33396	11.1549	-0.0534637	-0.0499917
					1.33493	11.1627	-0.0540276	-0.0524041
					1.33712	11.188	-0.0536134	-0.0505631
					1.33742	11.1823	-0.0517653	-0.0497205
					1.35833	11.1967	-0.0529382	-0.0505057
					1.3316	11.2082	-0.0512884	-0.0511647
					1.35672	11.2203	-0.0518381	-0.0514752
					1.33974	11.2126	-0.0521469	-0.0490236
					1.36105	11.1981	-0.0560652	-0.0483848
					1.35407	11.2026	-0.0551491	-0.053727
					1.35557	11.1935	-0.0553318	-0.0495368
					1.36888	11.2294	-0.0518121	-0.051764
					1.36347	11.2187	-0.0524767	-0.0496779
					1.36563	11.2188	-0.0548967	-0.0493899
					1.36849	11.2311	-0.051543	-0.0513207
					1.39375	11.2203	-0.0521155	-0.0503214
					1.37409	11.217	-0.0530867	-0.0524382
					1.36606	11.2568	-0.0519336	-0.0497292
					1.36139	11.2608	-0.0522401	-0.0508537
					1.39003	11.2537	-0.052721	-0.0513952
					1.38645	11.2628	-0.0519084	-0.0501678
					1.36931	11.2518	-0.0552217	-0.0500848
					1.38379	11.2589	-0.0519633	-0.0518607
					1.39357	11.2787	-0.0517473	-0.0499416
					1.39757	11.2769	-0.0517193	-0.0493209
					1.40138	11.2756	-0.0508145	-0.0521742
					1.4064	11.3005	-0.051279	-0.0523473
					1.41079	11.2839	-0.0521701	-0.0515194
					1.40436	11.294	-0.0535901	-0.0500693
					1.40345	11.2899	-0.0537817	-0.0517952
					1.4095	11.3117	-0.0525396	-0.050524
					1.41114	11.3237	-0.0531792	-0.050423
					1.41391	11.3109	-0.0530251	-0.0525092
					1.43849	11.3172	-0.0511656	-0.0496181
					1.43395	11.347	-0.0514113	-0.0512426
					1.43805	11.3344	-0.053103	-0.0504863
					1.43714	11.3341	-0.0521781	-0.0470589
					1.42735	11.328	-0.0511911	-0.0509252
					1.44323	11.3362	-0.051373	-0.0503862
					1.4404	11.3334	-0.052457	-0.0496754
					1.46517	11.3559	-0.055027	-0.0502582
					1.44698	11.3509	-0.0501527	-0.0506891
					1.45525	11.3757	-0.0531377	-0.050343
					1.4651	11.3591	-0.0522139	-0.0483853
					1.46675	11.3895	-0.0531607	-0.0500911
					1.45602	11.374	-0.0532072	-0.0504024
					1.4649	11.3874	-0.0528544	-0.0481882
					1.46911	11.3899	-0.0546839	-0.0509978
					1.46789	11.3912	-0.0531102	-0.050039
					1.49064	11.4171	-0.0515147	-0.0513577
					1.48046	11.4345	-0.0528295	-0.0501038
					1.47954	11.4282	-0.0541152	-0.0501791
					1.48996	11.4212	-0.0539174	-0.0500616
					1.49012	11.4476	-0.0514906	-0.0506976
					1.48299	11.4483	-0.0507095	-0.0528806
					1.50715	11.4515	-0.0527172	-0.0512501
					1.47738	11.4453	-0.052645	-0.0518181
					1.49229	11.4396	-0.0519735	-0.048583
					1.49772	11.452	-0.0504425	-0.0491816
					1.51135	11.4559	-0.0550167	-0.0505411
					1.52503	11.4583	-0.0513675	-0.0488465
					1.5204	11.4959	-0.0520146	-0.0525497
					1.53541	11.4508	-0.052042	-0.0488645
					1.52025	11.4827	-0.0508613	-0.0504855
					1.52112	11.4754	-0.0543567	-0.0490339
					1.52678	11.5038	-0.0528502	-0.0508577
					1.53617	11.4925	-0.0534083	-0.0508922
					1.54128	11.5015	-0.05315	-0.0496567
					1.52967	11.4984	-0.0534925	-0.0508191
					1.53508	11.4957	-0.0536152	-0.0480967
					1.54941	11.5108	-0.0510164	-0.0484082
					1.5469	11.5144	-0.0525234	-0.0506724
					1.57773	11.5285	-0.0533354	-0.0515715
					1.56687	11.5409	-0.0526061	-0.0484308
					1.55797	11.5392	-0.0514391	-0.0510593
					1.56927	11.5264	-0.0513474	-0.0502059
					1.58508	11.5297	-0.0531814	-0.0508928
					1.56797	11.5705	-0.0516016	-0.0479716
					1.57476	11.5522	-0.0527517	-0.0502841
					1.57462	11.5728	-0.0538799	-0.0474054
					1.5884	11.5936	-0.0519422	-0.0481857
					1.57266	11.575	-0.0540875	-0.0519032
					1.58412	11.5894	-0.0498169	-0.0512625
					1.59836	11.5729	-0.0527717	-0.0509144
					1.59166	11.5589	-0.0536494	-0.0504207
					1.60392	11.6095	-0.0510788	-0.0514026
					1.62863	11.5753	-0.0516445	-0.0525913
					1.59921	11.5714	-0.0532091	-0.0493093
					1.60813	11.6106	-0.0537698	-0.0486861
					1.62398	11.5841	-0.0538478	-0.0498144
					1.61206	11.5932	-0.051248	-0.0516819
					1.61762	11.6046	-0.0525339	-0.0505812
					1.60025	11.6358	-0.0528659	-0.0486689
					1.64025	11.6143	-0.0528409	-0.0529264
					1.62143	11.6187	-0.0525271	-0.049053
					1.62244	11.6355	-0.0515563	-0.0503848
					1.62438	11.6246	-0.0513974	-0.0485346
					1.66518	11.6407	-0.0530332	-0.0482081
					1.6712	11.6323	-0.0537356	-0.0528222
					1.67095	11.6649	-0.0535194	-0.0510267
					1.64594	11.6663	-0.05388	-0.0507301
					1.64872	11.6542	-0.054066	-0.0504281
					1.64918	11.6446	-0.0517508	-0.0516669
					1.66795	11.6578	-0.0532797	-0.0494972
					1.67069	11.6772	-0.0527865	-0.046485
					1.67033	11.6613	-0.0512094	-0.0494036
					1.66899	11.6556	-0.0534477	-0.0523954
					1.68958	11.6908	-0.0527505	-0.0506969
					1.6775	11.6785	-0.0538473	-0.0530816
					1.68467	11.6973	-0.0507365	-0.0492365
					1.68241	11.7025	-0.0531998	-0.0503073
					1.70224	11.6898	-0.0523575	-0.0515557
					1.70806	11.7097	-0.0524977	-0.0498262
					1.69809	11.7023	-0.0530587	-0.0505169
					1.71212	11.7204	-0.0550927	-0.0491165
					1.69613	11.7185	-0.0534428	-0.04947
					1.71831	11.7091	-0.0542584	-0.0500719
					1.71667	11.7224	-0.051547	-0.0490318
					1.70814	11.7349	-0.0512768	-0.0487529
					1.70047	11.7117	-0.0531554	-0.0485706
					1.7255	11.7185	-0.0497657	-0.0508578
					1.73622	11.7289	-0.053139	-0.0494063
					1.74787	11.7374	-0.051257	-0.0512281
					1.75813	11.7471	-0.052691	-0.0489938
					1.74457	11.728	-0.0529746	-0.0510145
					1.75904	11.744	-0.0531025	-0.0494142
					1.76712	11.7547	-0.0525922	-0.0520434
					1.7454	11.7416	-0.0560591	-0.0510624
					1.75975	11.748	-0.0512813	-0.0506595
					1.75805	11.754	-0.0545358	-0.0481377
					1.76517	11.7766	-0.0532827	-0.0503382
					1.79033	11.7719	-0.0537717	-0.0503874
					1.76983	11.7919	-0.0528465	-0.0499928
					1.78338	11.7775	-0.0532733	-0.049661
					1.78349	11.7814	-0.0525845	-0.0514157
					1.79881	11.7925	-0.0528607	-0.0505417
					1.78928	11.8004	-0.0515339	-0.0494844
					1.80223	11.7957	-0.0520947	-0.0502608
					1.8171	11.7956	-0.0526268	-0.050388
					1.82359	11.7969	-0.0517978	-0.0494053
					1.8258	11.7878	-0.0513147	-0.0524617
					1.82821	11.8109	-0.0533544	-0.0488595
					1.8161	11.7887	-0.0526629	-0.0484088
					1.82237	11.7979	-0.0533389	-0.0514353
					1.81064	11.814	-0.0516987	-0.0491891
					1.82539	11.8276	-0.0521828	-0.0485164
					1.83868	11.8217	-0.0531241	-0.0490404
					1.83871	11.8117	-0.0521874	-0.050117
					1.83526	11.8236	-0.0534278	-0.048593
					1.83382	11.8368	-0.0540657	-0.0503236
					1.84341	11.8326	-0.0516052	-0.0499498
					1.86265	11.8174	-0.0537613	-0.050119
					1.86326	11.8492	-0.0541027	-0.0508159
					1.87155	11.8567	-0.0544964	-0.0486698
					1.858	11.8399	-0.0528847	-0.0516321
					1.86642	11.8743	-0.0524969	-0.0496061
					1.87157	11.8542	-0.0523799	-0.0480513
					1.87687	11.8478	-0.0518724	-0.0501067
					1.87575	11.8749	-0.0540349	-0.0512676
					1.8838	11.8716	-0.0514773	-0.0512836
					1.88018	11.8686	-0.0511559	-0.0505711
					1.87496	11.886	-0.0535774	-0.0517173
					1.88774	11.8871	-0.0526293	-0.0506477
					1.90138	11.8959	-0.0513469	-0.0516722
					1.91146	11.8879	-0.0524254	-0.0489492
					1.9038	11.8653	-0.0546067	-0.0501646
					1.88663	11.8719	-0.0527225	-0.0495319
					1.92777	11.9237	-0.0535333	-0.049111
					1.9299	11.9014	-0.0527166	-0.05136
					1.92237	11.8899	-0.0520959	-0.0479809
					1.92111	11.8919	-0.0538973	-0.0483306
					1.94871	11.9244	-0.0512396	-0.0504701
					1.93981	11.92	-0.0519027	-0.0499444
					1.94733	11.9062	-0.0564536	-0.0505257
					1.93644	11.9258	-0.0540336	-0.049882
					1.94735	11.9106	-0.0534173	-0.0505206
					1.94561	11.9345	-0.0538815	-0.0504038
					1.95295	11.9239	-0.0518511	-0.0504882
					1.95827	11.9143	-0.052938	-0.0503952
					1.96978	11.945	-0.0532592	-0.0506041
					1.95496	11.946	-0.0529513	-0.0513051
					1.95086	11.9399	-0.0507657	-0.0497151
					1.98264	11.9576	-0.0547822	-0.0484626
					1.98751	11.9636	-0.0553805	-0.0507952
					1.99287	11.9744	-0.0517871	-0.0488679
					2.01339	11.9793	-0.0527166	-0.0487408
					1.99409	11.9707	-0.051652	-0.0496079
					2.00734	11.9662	-0.0529883	-0.0512995
					2.0196	11.9802	-0.0528327	-0.0502499
					2.03041	11.9845	-0.0523697	-0.0508854
					2.02571	12.0001	-0.0515185	-0.0509918
					2.0213	11.9945	-0.0528594	-0.0502639
					2.03546	11.9997	-0.0527148	-0.0515391
					2.01754	11.9971	-0.0530593	-0.0495535
					2.02275	12.0146	-0.053587	-0.049613
					2.04183	12.0072	-0.0538231	-0.0500437
					2.04348	12.012	-0.0525166	-0.050684
					2.01904	12.0143	-0.0534027	-0.0496846
					2.05963	12.0159	-0.0550075	-0.0502546
					2.0577	12.0448	-0.0536173	-0.049435
					2.06473	12.0209	-0.0540327	-0.051801
					2.06846	12.0344	-0.0522543	-0.0505071
					2.09288	12.0426	-0.0535887	-0.0518721
					2.08087	12.0384	-0.0518721	-0.0526519
					2.07638	12.0265	-0.0533358	-0.0497829
					2.09177	12.0519	-0.0541945	-0.0514974
					2.08372	12.0524	-0.0524383	-0.0499712
					2.10393	12.0522	-0.0520983	-0.0516524
					2.0874	12.0349	-0.0511428	-0.0488972
					2.1199	12.0502	-0.0526304	-0.0497365
					2.10629	12.0702	-0.0516395	-0.0494811
					2.11316	12.0689	-0.0517906	-0.0484522
					2.13479	12.0863	-0.0505781	-0.0493977
					2.14098	12.0977	-0.054273	-0.0495692
					2.11396	12.071	-0.0505805	-0.0475162
					2.12334	12.0882	-0.0526655	-0.0515257
					2.15048	12.0903	-0.0526939	-0.0513067
					2.1388	12.098	-0.054825	-0.0498503
					2.1513	12.127	-0.0544906	-0.0517714
					2.15793	12.1073	-0.0525821	-0.0501686
					2.14852	12.1184	-0.0522989	-0.0494574
					2.15709	12.1028	-0.053436	-0.0485842
					2.14457	12.1369	-0.0522682	-0.0490444
					2.16962	12.1114	-0.0500023	-0.0484856
					2.16078	12.1363	-0.0529508	-0.0496032
					2.15661	12.1274	-0.0504944	-0.0521738
					2.16123	12.1173	-0.0523108	-0.0502637
					2.18909	12.1364	-0.0523386	-0.0503369
					2.19121	12.1628	-0.0542442	-0.0497335
					2.20007	12.1403	-0.0521268	-0.0498817
					2.21633	12.1578	-0.0506573	-0.0498633
					2.20595	12.1554	-0.0525416	-0.0496585
					2.22486	12.1695	-0.052703	-0.0523638
					2.20663	12.1838	-0.0551694	-0.0480671
					2.22319	12.1824	-0.0527966	-0.0489467
					2.2131	12.1813	-0.050697	-0.049846
					2.23314	12.1809	-0.051854	-0.0505085
					2.24148	12.2086	-0.0551352	-0.0487758
					2.23669	12.2036	-0.0543662	-0.0532387
					2.23753	12.2056	-0.0522596	-0.0491111
					2.23675	12.2083	-0.0524523	-0.0490248
					2.26409	12.2242	-0.0523061	-0.04979
					2.24765	12.2263	-0.0508846	-0.0489589
					2.27836	12.228	-0.0538953	-0.0490434
					2.26133	12.2389	-0.0534513	-0.0523052
					2.29999	12.2442	-0.054286	-0.0491826
					2.27978	12.2219	-0.0525267	-0.0488822
					2.2851	12.2213	-0.0560438	-0.0497542
					2.29142	12.2438	-0.0545108	-0.0485863
					2.29577	12.2497	-0.0529879	-0.0503517
					2.28599	12.2469	-0.0522386	-0.0509542
					2.30968	12.2508	-0.0529727	-0.0505301
					2.30572	12.2396	-0.0538687	-0.0517802
					2.30297	12.2811	-0.0518482	-0.0494464
					2.33658	12.2876	-0.0509059	-0.0486594
					2.31529	12.2861	-0.0516281	-0.0512791
					2.3233	12.2726	-0.0521878	-0.0485744
					2.31194	12.302	-0.0525358	-0.0492454
					2.34429	12.3023	-0.0531582	-0.0494789
					2.35422	12.2987	-0.055923	-0.0503311
					2.34255	12.3058	-0.0512963	-0.0495951
					2.36585	12.2716	-0.0519149	-0.0493361
					2.36072	12.3221	-0.053426	-0.0509913
					2.38276	12.3193	-0.0531948	-0.0497797
					2.36358	12.3098	-0.0535696	-0.0492222
					2.37731	12.3259	-0.0532562	-0.0501676
					2.37907	12.3082	-0.0538907	-0.0518362
					2.37803	12.3211	-0.0540108	-0.0491688
					2.39902	12.3429	-0.0529744	-0.0503124
					2.39135	12.332	-0.0514211	-0.0514309
					2.39899	12.3238	-0.052268	-0.0508954
					2.40379	12.3896	-0.0529685	-0.0494864
					2.42121	12.3499	-0.0533538	-0.0491785
					2.41279	12.3528	-0.0527062	-0.0512694
					2.42137	12.3711	-0.0527855	-0.0498263
					2.44299	12.3659	-0.0522512	-0.0491961
					2.42168	12.3731	-0.0548992	-0.0515138
					2.42441	12.3892	-0.0535642	-0.0497532
					2.4466	12.3758	-0.0530137	-0.0487482
					2.43219	12.3859	-0.0525465	-0.047165
					2.46843	12.3742	-0.0516291	-0.0515278
					2.45649	12.4019	-0.0534117	-0.0489342
					2.44705	12.4076	-0.0554064	-0.0481886
					2.47315	12.3931	-0.0549973	-0.050785
					2.47022	12.3958	-0.0519809	-0.0503931
					2.4855	12.4049	-0.0543105	-0.0488705
					2.46414	12.4305	-0.0530588	-0.0507324
					2.47826	12.4116	-0.0530202	-0.0511074
					2.50566	12.4383	-0.052843	-0.0508155
					2.49353	12.4227	-0.0522747	-0.0517526
					2.50152	12.4216	-0.0527123	-0.0516812
					2.48624	12.4366	-0.052729	-0.0507318
					2.51677	12.4293	-0.0525845	-0.0502931
					2.5297	12.4309	-0.0520358	-0.051037
					2.53859	12.4426	-0.0531502	-0.0506452
					2.53242	12.4692	-0.0521631	-0.0504525
					2.53882	12.4499	-0.0549797	-0.0503413
					2.53894	12.4786	-0.0527829	-0.0497614
					2.53044	12.4579	-0.050756	-0.0486087
					2.55449	12.4495	-0.0520053	-0.0504827
					2.57005	12.4828	-0.052502	-0.0503216
					2.53353	12.4453	-0.0538179	-0.0513621
					2.55656	12.4675	-0.0530651	-0.0519037
					2.56944	12.4658	-0.0494745	-0.0490884
					2.56932	12.4879	-0.0553905	-0.050689
					2.58354	12.4922	-0.0525797	-0.0505588
					2.56883	12.4843	-0.0530888	-0.0531777
					2.59165	12.4834	-0.0519978	-0.0498376
					2.57835	12.5039	-0.0526823	-0.0517159
					2.59337	12.5136	-0.0513287	-0.0501195
					2.60956	12.5098	-0.0543467	-0.0519464
					2.60256	12.5211	-0.0516145	-0.0511756
					2.60233	12.4919	-0.0520349	-0.0497059
					2.61445	12.502	-0.0539627	-0.0506859
					2.62852	12.5102	-0.0538899	-0.0489282
					2.63362	12.5114	-0.0518641	-0.0513905
					2.63465	12.5322	-0.0514061	-0.0488574
					2.6228	12.5471	-0.053252	-0.0507722
					2.65179	12.529	-0.0511766	-0.0496049
					2.66132	12.5198	-0.050961	-0.0508228
					2.6421	12.5607	-0.0531389	-0.0506338
					2.66377	12.5336	-0.0556653	-0.0480802
					2.63477	12.5487	-0.0507083	-0.0491832
					2.66265	12.5637	-0.0511631	-0.0486186
					2.66142	12.5488	-0.0518033	-0.0475554
					2.67399	12.5711	-0.0522038	-0.0504649
					2.68059	12.5595	-0.053112	-0.0480685
					2.70948	12.5798	-0.0508189	-0.0500189
					2.70223	12.5661	-0.0526674	-0.0499022
					2.70823	12.5787	-0.0544522	-0.0476582
					2.70031	12.5785	-0.055083	-0.0508928
					2.69016	12.5993	-0.051674	-0.0514194
					2.69699	12.5852	-0.0519902	-0.0492164
					2.7182	12.5919	-0.0517435	-0.0488751
					2.72581	12.5704	-0.0537482	-0.0523909
					2.7142	12.5941	-0.0523327	-0.0500876
					2.71844	12.609	-0.0501758	-0.048624
					2.75058	12.5992	-0.051994	-0.0518814
					2.72606	12.6187	-0.0508056	-0.0518578
					2.736	12.6203	-0.0545593	-0.0492471
					2.75178	12.6121	-0.0517437	-0.0493934
					2.75688	12.6134	-0.0520984	-0.0493381
					2.75531	12.6135	-0.0503514	-0.0493765
					2.75048	12.621	-0.0529873	-0.0513389
					2.76468	12.6183	-0.0520973	-0.0513911
					2.78051	12.6469	-0.0541074	-0.0497776
					2.78119	12.6457	-0.0529013	-0.0512566
					2.78957	12.6403	-0.0517113	-0.050148
					2.80689	12.6449	-0.0525345	-0.0512392
					2.77424	12.6479	-0.0536129	-0.0500897
					2.78619	12.6811	-0.0513039	-0.0464693
					2.7925	12.638	-0.0538852	-0.048716
					2.80274	12.6699	-0.0526028	-0.0499983
					2.80525	12.6652	-0.0510314	-0.0515622
					2.8011	12.6317	-0.0520856	-0.0506375
					2.81971	12.6554	-0.0528107	-0.0506499
					2.81268	12.6689	-0.0545019	-0.0497593
					2.83733	12.6985	-0.0554537	-0.0487059
					2.82361	12.6856	-0.051989	-0.0513952
					2.84476	12.6818	-0.054525	-0.0500056
					2.83837	12.6875	-0.053443	-0.0512141
					2.83609	12.6957	-0.0507321	-0.0495552
					2.8557	12.6957	-0.0548579	-0.0489524
					2.85555	12.7212	-0.0547996	-0.0498449
					2.86304	12.7064	-0.0547643	-0.0508948
					2.86254	12.7141	-0.0513077	-0.0520812
					2.85873	12.7159	-0.0542886	-0.0491725
					2.85467	12.731	-0.0539448	-0.0521608
					2.88948	12.7306	-0.0517016	-0.0509557
					2.8807	12.7515	0.180204	-0.0502825
					2.86987	12.735	0.626231	-0.0502556
					2.87932	12.7478	0.622018	-0.0524385
					2.90701	12.7541	0.621413	-0.0507234
					2.89899	12.7631	0.623452	-0.0512771
					2.89772	12.7543	0.622497	-0.051214
					2.91164	12.7664	0.623771	-0.0495394
					2.90445	12.7595	0.625141	-0.0469621
					2.90539	12.7835	0.623237	-0.0511947
					2.92194	12.7877	0.626837	-0.0517945
					2.92138	12.7731	0.624154	-0.0494274
					2.93883	12.7864	0.624711	-0.0523322
					2.95479	12.7897	0.621276	-0.0519432
					2.9292	12.7862	0.623464	-0.0486702
					2.96809	12.7901	0.623887	-0.0520707
					2.97737	12.8053	0.623585	-0.0519911
					2.96466	12.8044	0.62425	-0.0504208
					2.95466	12.8029	0.62272	-0.0495093
					2.95636	12.8164	0.622302	-0.0508255
					2.94672	12.8161	0.624935	-0.0474577
					2.96842	12.8315	0.625403	-0.0508521
					2.97656	12.8414	0.625437	-0.0496032
					3.00694	12.8149	0.627062	-0.0499753
					2.9831	12.8409	0.621598	-0.0497433
					3.00513	12.835	0.623847	-0.0495353
					3.0113	12.8601	0.62523	-0.0500908
					2.99223	12.8515	0.623228	-0.0488526
					3.00734	12.8563	0.623768	-0.0503311
					3.00833	12.8482	0.625641	-0.0497869
					2.99932	12.8748	0.62464	-0.0489003
					3.02691	12.8575	0.625121	-0.0507817
					3.01231	12.85	0.624533	-0.0509114
					3.01879	12.8798	0.623009	-0.0501546
					3.0207	12.8761	0.622247	-0.0494249
					3.02558	12.8861	0.624909	-0.0522442
					3.03267	12.8974	0.623782	-0.0518512
					3.05154	12.9011	0.622395	-0.0484718
					3.04922	12.902	0.62436	-0.0490172
					3.06663	12.9137	0.625245	-0.0500843
					3.08756	12.9078	0.625299	-0.0496515
					3.0786	12.9124	0.624069	-0.0515383
					3.07372	12.936	0.626566	-0.051944
					3.08285	12.9241	0.6249	-0.0488414
					3.08089	12.9286	0.626743	-0.0485742
					3.09659	12.9411	0.625552	-0.0509174
					3.08411	12.959	0.624327	-0.0518027
					3.10118	12.9513	0.625705	-0.0505402
					3.10609	12.9348	0.62582	-0.0490774
					3.12515	12.9488	0.624725	-0.051019
					3.12776	12.949	0.625143	-0.0500569
					3.13908	12.9474	0.623794	-0.0494875
					3.12167	12.9654	0.624896	-0.0481992
					3.13132	12.9833	0.624579	-0.0478845
					3.13621	12.9848	0.625183	-0.0477879
					3.13866	12.9858	0.622389	-0.0476969
					3.14492	12.9749	0.622968	-0.0522105
					3.1483	12.9789	0.627251	-0.0508456
					3.16664	13.0062	0.622508	-0.0492199
					3.15301	12.9883	0.622889	-0.0496353
					3.17271	13.0008	0.62624	-0.051021
					3.17272	13.0181	0.623545	-0.0536662
					3.16748	13.0143	0.623205	-0.0530756
					3.18604	13.0118	0.623842	-0.0492503
					3.2033	13.017	0.623582	-0.0503145
					3.19073	13.0339	0.625251	-0.0492212
					3.20008	13.0263	0.622874	-0.049898
					3.19377	13.0268	0.62301	-0.050997
					3.21774	13.0616	0.625774	-0.0506693
					3.22261	13.0556	0.623305	-0.0478449
					3.21456	13.0489	0.624723	-0.0505442
					3.21927	13.0582	0.623097	-0.0471752
					3.22552	13.0592	0.621234	-0.0486134
					3.25256	13.0723	0.622613	-0.0518687
					3.23778	13.0724	0.623856	-0.0481514
					3.24385	13.0805	0.625384	-0.0510979
					3.25256	13.0981	0.624638	-0.0483168
					3.26109	13.0835	0.624638	-0.0511596
					3.24038	13.105	0.625576	-0.0530296
					3.27574	13.099	0.626158	-0.0507101
					3.27001	13.0989	0.623908	-0.0494924
					3.27636	13.0925	0.624505	-0.0500696
					3.29314	13.1176	0.62511	-0.0498463
					3.29139	13.113	0.622733	-0.0516012
					3.30025	13.1263	0.625932	-0.0489536
					3.30832	13.117	0.623185	-0.050752
					3.30761	13.1203	0.623858	-0.0487266
					3.33234	13.1332	0.624801	-0.0498448
					3.31248	13.1037	0.624037	-0.0500805
					3.33654	13.1458	0.62268	-0.0482254
					3.34199	13.1449	0.623386	-0.0495487
					3.33633	13.1397	0.624886	-0.0474486
					3.32973	13.1518	0.62632	-0.0500183
					3.33749	13.1677	0.62487	-0.0491014
					3.37859	13.1633	0.623891	-0.0500631
					3.36552	13.1835	0.623586	-0.0491622
					3.38616	13.1829	0.625094	-0.0492956
					3.36135	13.1709	0.622699	-0.0503385
					3.37646	13.186	0.624857	-0.0515995
					3.38668	13.1883	0.623943	-0.051797
					3.38404	13.1941	0.62591	-0.0494896
					3.40303	13.196	0.624285	-0.0509906
					3.41107	13.1988	0.626163	-0.0501295
					3.39701	13.2193	0.624009	-0.0519439
					3.40499	13.1926	0.622414	-0.0529335
					3.42796	13.2115	0.623605	-0.0488073
					3.42747	13.2173	0.624477	-0.0510788
					3.41268	13.2119	0.624128	-0.0460209
					3.42589	13.2253	0.623599	-0.0503856
					3.44919	13.2373	0.624016	-0.0493257
					3.44169	13.2341	0.625787	-0.0506445
					3.46144	13.2279	0.625226	-0.0513782
					3.43626	13.2553	0.624805	-0.0509821
					3.45322	13.2391	0.623781	-0.0496296
					3.46852	13.2331	0.623774	-0.0487913
					3.47297	13.2436	0.624991	-0.0503003
					3.46591	13.253	0.624131	-0.0505233
					3.48661	13.2466	0.624927	-0.0491806
					3.48562	13.2613	0.624989	-0.0521227
					3.49577	13.2693	0.623655	-0.0515404
					3.47416	13.3021	0.627012	-0.0508602
					3.52017	13.2731	0.624439	-0.0518554
					3.50891	13.2807	0.624693	-0.0503553
					3.5014	13.2884	0.624745	-0.0509438
					3.52131	13.28	0.623991	-0.0506641
					3.51584	13.3049	0.625295	-0.0514541
					3.52392	13.3021	0.624178	-0.0490495
					3.53863	13.2921	0.62572	-0.0506589
					3.54353	13.3104	0.625643	-0.0484933
					3.54484	13.3034	0.625789	-0.0498851
					3.56313	13.2959	0.626021	-0.0515296
					3.54896	13.3057	0.625503	-0.0488813
					3.55767	13.321	0.623779	-0.0499154
					3.57974	13.3255	0.62691	-0.0499767
					3.57099	13.3231	0.624196	-0.0518188
					3.59017	13.3224	0.624535	-0.0498786
					3.57647	13.3407	0.624658	-0.0519567
					3.59389	13.3392	0.626096	-0.0490601
					3.59058	13.3433	0.626677	-0.0513619
					3.57979	13.3302	0.627552	-0.0498635
					3.58933	13.3518	0.626867	-0.0489165
					3.59377	13.3567	0.624431	-0.0505668
					3.62008	13.3457	0.624616	-0.0520735
					3.62462	13.3473	0.624848	-0.0484104
					3.6211	13.3719	0.623989	-0.0515992
					3.64253	13.3706	0.625456	-0.0484028
					3.65069	13.3691	0.623898	-0.0526503
					3.63592	13.3625	0.623753	-0.0489225
					3.65971	13.3813	0.625564	-0.0505787
					3.64907	13.3954	0.627591	-0.0504363
					3.65388	13.3905	0.625108	-0.0515391
					3.66079	13.3823	0.628053	-0.0494786
					3.68906	13.3875	0.623336	-0.0516586
					3.68515	13.3818	0.62344	-0.0486743
					3.67481	13.4014	0.624964	-0.051922
					3.67111	13.4143	0.626898	-0.0490493
					3.69353	13.4105	0.623972	-0.0487165
					3.70107	13.4123	0.623928	-0.0509878
					3.70858	13.4117	0.624188	-0.0481365
					3.69537	13.4344	0.624298	-0.0524245
					3.71738	13.4279	0.627712	-0.0482614
					3.72535	13.4369	0.62449	-0.0508684
					3.71694	13.426	0.624697	-0.0501519
					3.72509	13.4284	0.623113	-0.0500759
					3.75335	13.4408	0.627318	-0.0491084
					3.7443	13.428	0.626023	-0.0506854
					3.74946	13.4131	0.624425	-0.0509924
					3.75827	13.4766	0.62586	-0.0524889
					3.76858	13.47	0.625627	-0.049691
					3.77457	13.4456	0.623235	-0.0518746
